director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,movie_facebook_likes,profit,total
Tim Burton,370.0,87.0,13000.0,Catherine O'Hara,940.0,35287788,Animation,Martin Landau,Frankenweenie,73886,4774,http://www.imdb.com/title/tt1142977/?ref_=fn_tt_tt_1,165.0,English,USA,PG,39000000,2012,7.0,1.85,25000,-3712212,35287788
Joss Whedon,276.0,119.0,0.0,Sean Maher,2000.0,25335935,Action,Adam Baldwin,Serenity,242599,2853,http://www.imdb.com/title/tt0379786/?ref_=fn_tt_tt_1,1594.0,English,USA,PG-13,40000000,2005,8.0,2.35,14000,-14664065,25335935
Charles S. Dutton,76.0,110.0,534.0,Charles S. Dutton,865.0,5881504,Biography,Omar Epps,Against the Ropes,5917,2972,http://www.imdb.com/title/tt0312329/?ref_=fn_tt_tt_1,50.0,English,USA,PG-13,39000000,2004,5.3,2.35,177,-33118496,5881504
Richard Lester,95.0,125.0,44.0,Robert Vaughn,593.0,60000000,Action,Margot Kidder,Superman III,49934,2329,http://www.imdb.com/title/tt0086393/?ref_=fn_tt_tt_1,224.0,English,UK,PG,39000000,1983,4.9,2.35,0,21000000,60000000
Peter Segal,211.0,113.0,88.0,Sylvester Stallone,22000.0,29802761,Comedy,Robert De Niro,Grudge Match,46480,36009,http://www.imdb.com/title/tt1661382/?ref_=fn_tt_tt_1,115.0,English,USA,PG-13,40000000,2013,6.4,1.85,12000,-10197239,29802761
John Woo,160.0,150.0,610.0,Tony Chiu Wai Leung,755.0,626809,Action,Takeshi Kaneshiro,Red Cliff,36894,2172,http://www.imdb.com/title/tt0425637/?ref_=fn_tt_tt_1,105.0,Mandarin,China,R,553632000,2008,7.4,2.35,0,-553005191,626809
Andy Tennant,97.0,108.0,72.0,Mary Lynn Rajskub,982.0,127214072,Comedy,Ethan Embry,Sweet Home Alabama,83786,4251,http://www.imdb.com/title/tt0256415/?ref_=fn_tt_tt_1,392.0,English,USA,PG-13,38000000,2002,6.1,2.35,0,89214072,127214072
Robert Luketic,174.0,96.0,126.0,John Michael Higgins,18000.0,88915214,Comedy,Gerard Butler,The Ugly Truth,163665,22436,http://www.imdb.com/title/tt1142988/?ref_=fn_tt_tt_1,169.0,English,USA,R,38000000,2009,6.5,2.35,9000,50915214,88915214
Jonathan Lynn,23.0,93.0,36.0,Phil Hartman,592.0,30400000,Comedy,Austin Pendleton,Sgt. Bilko,17810,2176,http://www.imdb.com/title/tt0117608/?ref_=fn_tt_tt_1,73.0,English,USA,PG,39000000,1996,5.7,2.35,478,-8600000,30400000
Robert Rodriguez,103.0,100.0,0.0,Alexa PenaVega,12000.0,85570368,Action,Steve Buscemi,Spy Kids 2: Island of Lost Dreams,44885,18291,http://www.imdb.com/title/tt0287717/?ref_=fn_tt_tt_1,107.0,English,USA,PG,38000000,2002,5.1,1.85,478,47570368,85570368
David Carson,98.0,118.0,18.0,Alan Ruck,1000.0,75668868,Action,LeVar Burton,Star Trek: Generations,60504,6427,http://www.imdb.com/title/tt0111280/?ref_=fn_tt_tt_1,249.0,English,USA,PG,35000000,1994,6.6,2.35,0,40668868,75668868
Kar-Wai Wong,273.0,122.0,0.0,Hye-kyo Song,643.0,6594136,Action,Tony Chiu Wai Leung,The Grandmaster,24557,943,http://www.imdb.com/title/tt1462900/?ref_=fn_tt_tt_1,111.0,Mandarin,Hong Kong,PG-13,38600000,2013,6.5,2.35,13000,-32005864,6594136
Francis Lawrence,279.0,120.0,508.0,Christoph Waltz,21000.0,58700247,Drama,Robert Pattinson,Water for Elephants,95367,36062,http://www.imdb.com/title/tt1067583/?ref_=fn_tt_tt_1,260.0,English,USA,PG-13,38000000,2011,6.9,2.35,33000,20700247,58700247
Norman Jewison,65.0,146.0,278.0,Vincent Pastore,18000.0,50668906,Biography,Denzel Washington,The Hurricane,76016,20516,http://www.imdb.com/title/tt0174856/?ref_=fn_tt_tt_1,265.0,English,USA,R,38000000,1999,7.6,1.85,0,12668906,50668906
Michael Apted,98.0,115.0,150.0,Jeff Kober,970.0,39177215,Crime,Bill Cobbs,Enough,30667,3770,http://www.imdb.com/title/tt0278435/?ref_=fn_tt_tt_1,234.0,English,USA,PG-13,38000000,2002,5.6,2.35,0,1177215,39177215
David Mirkin,116.0,123.0,7.0,Anne Bancroft,931.0,40334024,Comedy,Sarah Silverman,Heartbreakers,44168,2912,http://www.imdb.com/title/tt0125022/?ref_=fn_tt_tt_1,216.0,English,USA,PG-13,35000000,2001,6.2,2.35,989,5334024,40334024
Andy Fickman,76.0,94.0,99.0,Daniella Alonso,598.0,71038190,Action,D.B. Woodside,Paul Blart: Mall Cop 2,23473,3552,http://www.imdb.com/title/tt3450650/?ref_=fn_tt_tt_1,123.0,English,USA,PG,30000000,2015,4.4,1.85,8000,41038190,71038190
Luis Mandoki,106.0,102.0,43.0,Shirley Knight,308.0,24044532,Drama,Sonia Braga,Angel Eyes,19686,1440,http://www.imdb.com/title/tt0225071/?ref_=fn_tt_tt_1,180.0,English,USA,R,38000000,2001,5.6,1.85,689,-13955468,24044532
John Pasquin,55.0,98.0,11.0,Ken Marino,854.0,22770864,Comedy,Jim Belushi,Joe Somebody,8433,2765,http://www.imdb.com/title/tt0279889/?ref_=fn_tt_tt_1,85.0,English,USA,PG,38000000,2001,5.5,1.85,168,-15229136,22770864
Roman Polanski,172.0,133.0,2000.0,Frank Langella,40000.0,18653746,Mystery,Johnny Depp,The Ninth Gate,137722,42344,http://www.imdb.com/title/tt0142688/?ref_=fn_tt_tt_1,638.0,English,Spain,R,38000000,1999,6.7,2.35,0,-19346254,18653746
Michael Apted,47.0,118.0,150.0,Paul Guilfoyle,24000.0,17305211,Crime,J.K. Simmons,Extreme Measures,14066,24547,http://www.imdb.com/title/tt0116259/?ref_=fn_tt_tt_1,75.0,English,USA,R,38000000,1996,6.1,2.35,352,-20694789,17305211
Stephen Herek,107.0,105.0,65.0,Dagmara Dominczyk,628.0,16991902,Drama,Beth Grant,Rock Star,34592,1265,http://www.imdb.com/title/tt0202470/?ref_=fn_tt_tt_1,191.0,English,USA,R,57000000,2001,6.2,2.35,0,-40008098,16991902
Lee Daniels,323.0,109.0,304.0,Gabourey Sidibe,940.0,47536959,Drama,Mo'Nique,Precious,86955,3277,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,275.0,English,USA,R,10000000,2009,7.3,1.85,12000,37536959,47536959
Ridley Scott,37.0,129.0,0.0,Jason Marsden,12000.0,10300000,Adventure,Jeff Bridges,White Squall,17859,16237,http://www.imdb.com/title/tt0118158/?ref_=fn_tt_tt_1,89.0,English,USA,PG-13,38000000,1996,6.6,2.35,911,-27700000,10300000
John Carpenter,297.0,109.0,0.0,Richard Masur,957.0,13782838,Horror,Wilford Brimley,The Thing,258078,1757,http://www.imdb.com/title/tt0084787/?ref_=fn_tt_tt_1,911.0,English,USA,R,15000000,1982,8.2,2.35,23000,-1217162,13782838
David Twohy,302.0,127.0,123.0,Nolan Gerard Funk,14000.0,41997790,Action,Vin Diesel,Riddick,125305,17551,http://www.imdb.com/title/tt1411250/?ref_=fn_tt_tt_1,343.0,English,USA,R,38000000,2013,6.4,2.35,39000,3997790,41997790
Jeb Stuart,38.0,118.0,11.0,Claudia Stedelin,37.0,6482195,Crime,Gregory Scott Cummins,Switchback,9740,74,http://www.imdb.com/title/tt0119210/?ref_=fn_tt_tt_1,81.0,English,USA,R,37000000,1997,6.4,2.35,389,-30517805,6482195
Steve Miner,31.0,110.0,49.0,Usher Raymond,1000.0,623374,Action,Tom Skerritt,Texas Rangers,4757,2120,http://www.imdb.com/title/tt0193560/?ref_=fn_tt_tt_1,67.0,English,USA,PG-13,38000000,2001,5.2,2.35,474,-37376626,623374
Gil Kenan,118.0,90.0,27.0,Toby Jones,13000.0,7871693,Adventure,Bill Murray,City of Ember,52908,15494,http://www.imdb.com/title/tt0970411/?ref_=fn_tt_tt_1,102.0,English,USA,PG,55000000,2008,6.5,2.35,0,-47128307,7871693
Paul Thomas Anderson,546.0,144.0,0.0,Jeffrey W. Jenkins,378.0,16377274,Drama,Mike Howard,The Master,105144,427,http://www.imdb.com/title/tt1560747/?ref_=fn_tt_tt_1,405.0,English,USA,R,32000000,2012,7.1,1.85,27000,-15622726,16377274
David Leland,21.0,97.0,2.0,Ryan Cartwright,4000.0,47644514,Adventure,Hayden Christensen,Virgin Territory,6691,4900,http://www.imdb.com/title/tt0437954/?ref_=fn_tt_tt_1,28.0,English,Italy,R,38000000,2007,4.8,1.85,366,9644514,47644514
Gary Fleder,86.0,130.0,39.0,Nicole Beharie,2000.0,9589875,Biography,Dennis Quaid,The Express,16673,5162,http://www.imdb.com/title/tt0469903/?ref_=fn_tt_tt_1,45.0,English,USA,PG,40000000,2008,7.3,2.35,0,-30410125,9589875
J Blakeson,194.0,112.0,5.0,Maggie Siff,17000.0,34912982,Action,Chloë Grace Moretz,The 5th Wave,55617,19974,http://www.imdb.com/title/tt2304933/?ref_=fn_tt_tt_1,266.0,English,USA,PG-13,38000000,2016,5.2,2.35,14000,-3087018,34912982
Ryan Coogler,437.0,133.0,0.0,Phylicia Rashad,13000.0,109712885,Drama,Sylvester Stallone,Creed,146708,15106,http://www.imdb.com/title/tt3076658/?ref_=fn_tt_tt_1,362.0,English,USA,PG-13,35000000,2015,7.7,2.35,70000,74712885,109712885
Ben Affleck,378.0,150.0,0.0,Jon Hamm,10000.0,92173235,Crime,Jeremy Renner,The Town,280228,14296,http://www.imdb.com/title/tt0840361/?ref_=fn_tt_tt_1,420.0,English,USA,R,37000000,2010,7.6,2.35,29000,55173235,92173235
Kirk Jones,170.0,110.0,52.0,Dennis Quaid,10000.0,41102171,Comedy,Anna Kendrick,What to Expect When You're Expecting,57266,13396,http://www.imdb.com/title/tt1586265/?ref_=fn_tt_tt_1,89.0,English,USA,PG-13,40000000,2012,5.7,2.35,14000,1102171,41102171
Ethan Coen,341.0,96.0,1000.0,Brad Pitt,24000.0,60338891,Comedy,J.K. Simmons,Burn After Reading,248468,36093,http://www.imdb.com/title/tt0887883/?ref_=fn_tt_tt_1,545.0,English,USA,R,37000000,2008,7.0,1.85,0,23338891,60338891
Jennifer Flackett,139.0,96.0,3.0,Anthony Simcoe,18000.0,48006503,Adventure,Gerard Butler,Nim's Island,28109,18178,http://www.imdb.com/title/tt0410377/?ref_=fn_tt_tt_1,110.0,English,USA,PG,37000000,2008,6.0,2.35,0,11006503,48006503
Ron Howard,393.0,123.0,2000.0,Olivia Wilde,26000.0,26903709,Action,Chris Hemsworth,Rush,312629,37206,http://www.imdb.com/title/tt1979320/?ref_=fn_tt_tt_1,475.0,English,UK,R,38000000,2013,8.1,2.35,83000,-11096291,26903709
Paul Thomas Anderson,224.0,188.0,0.0,Neil Flynn,786.0,22450975,Drama,Patton Oswalt,Magnolia,241030,1906,http://www.imdb.com/title/tt0175880/?ref_=fn_tt_tt_1,1437.0,English,USA,R,37000000,1999,8.0,2.35,13000,-14549025,22450975
Kevin Smith,203.0,107.0,0.0,Tracy Morgan,13000.0,44867349,Action,Bruce Willis,Cop Out,75347,14483,http://www.imdb.com/title/tt1385867/?ref_=fn_tt_tt_1,176.0,English,USA,R,37000000,2010,5.6,2.35,0,7867349,44867349
Christian Ditter,148.0,110.0,11.0,Damon Wayans Jr.,2000.0,46813366,Comedy,Alison Brie,How to Be Single,39440,4882,http://www.imdb.com/title/tt1292566/?ref_=fn_tt_tt_1,83.0,English,USA,R,38000000,2016,6.1,2.35,15000,8813366,46813366
Charles Martin Smith,131.0,113.0,188.0,Michael Roark,11000.0,72279690,Drama,Morgan Freeman,Dolphin Tale,17948,14209,http://www.imdb.com/title/tt1564349/?ref_=fn_tt_tt_1,86.0,English,USA,PG,37000000,2011,6.9,1.85,0,35279690,72279690
Catherine Hardwicke,350.0,122.0,308.0,Taylor Lautner,17000.0,191449475,Drama,Kristen Stewart,Twilight,348007,44060,http://www.imdb.com/title/tt1099212/?ref_=fn_tt_tt_1,1535.0,English,USA,PG-13,37000000,2008,5.2,2.35,19000,154449475,191449475
Nick Cassavetes,129.0,116.0,415.0,Laura Harring,18000.0,71026631,Crime,Denzel Washington,John Q,98899,20970,http://www.imdb.com/title/tt0251160/?ref_=fn_tt_tt_1,394.0,English,USA,PG-13,36000000,2002,7.0,1.85,0,35026631,71026631
Les Mayfield,40.0,93.0,10.0,Dave Chappelle,789.0,68208190,Action,Peter Greene,Blue Streak,60572,2986,http://www.imdb.com/title/tt0181316/?ref_=fn_tt_tt_1,144.0,English,USA,PG-13,65000000,1999,6.3,1.85,0,3208190,68208190
Rawson Marshall Thurber,289.0,118.0,43.0,Molly C. Quinn,740.0,150368971,Comedy,Laura-Leigh,We're the Millers,316671,3425,http://www.imdb.com/title/tt1723121/?ref_=fn_tt_tt_1,301.0,English,USA,R,37000000,2013,7.0,2.35,35000,113368971,150368971
Jonathan Mostow,72.0,93.0,84.0,M.C. Gainey,551.0,50129186,Action,Kathleen Quinlan,Breakdown,38399,1874,http://www.imdb.com/title/tt0118771/?ref_=fn_tt_tt_1,218.0,English,USA,R,36000000,1997,6.9,2.35,0,14129186,50129186
Irvin Kershner,89.0,121.0,883.0,Klaus Maria Brandauer,180.0,55500000,Action,Bernie Casey,Never Say Never Again,48636,762,http://www.imdb.com/title/tt0086006/?ref_=fn_tt_tt_1,214.0,English,UK,PG,36000000,1983,6.2,2.35,0,19500000,55500000
Steve Pink,265.0,101.0,38.0,Collette Wolfe,496.0,50213619,Comedy,Charlie McDermott,Hot Tub Time Machine,139184,1272,http://www.imdb.com/title/tt1231587/?ref_=fn_tt_tt_1,243.0,English,USA,R,36000000,2010,6.4,1.85,12000,14213619,50213619
Charles Martin Smith,54.0,107.0,188.0,Taylor Blackwell,11000.0,42019483,Drama,Morgan Freeman,Dolphin Tale 2,6069,13904,http://www.imdb.com/title/tt2978462/?ref_=fn_tt_tt_1,33.0,English,USA,PG,36000000,2014,6.4,1.85,0,6019483,42019483
John Frankenheimer,126.0,124.0,287.0,James Frain,9000.0,23360779,Action,Charlize Theron,Reindeer Games,31113,10838,http://www.imdb.com/title/tt0184858/?ref_=fn_tt_tt_1,212.0,English,USA,R,34000000,2000,5.7,2.35,852,-10639221,23360779
F. Gary Gray,110.0,109.0,473.0,Jeff Kober,14000.0,26183197,Action,Vin Diesel,A Man Apart,38348,16611,http://www.imdb.com/title/tt0266465/?ref_=fn_tt_tt_1,135.0,English,USA,R,36000000,2003,6.1,2.35,0,-9816803,26183197
Cameron Crowe,138.0,105.0,488.0,Bradley Cooper,15000.0,20991497,Comedy,Emma Stone,Aloha,39778,44037,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,172.0,English,USA,PG-13,37000000,2015,5.4,1.85,11000,-16008503,20991497
Rob Reiner,31.0,130.0,0.0,Virginia Madsen,2000.0,13052741,Drama,Alexa PenaVega,Ghosts of Mississippi,8531,3968,http://www.imdb.com/title/tt0116410/?ref_=fn_tt_tt_1,57.0,English,USA,PG-13,36000000,1996,6.7,1.85,591,-22947259,13052741
Scott Hicks,95.0,127.0,96.0,Reeve Carney,746.0,14378353,Drama,Rick Yune,Snow Falling on Cedars,12375,2393,http://www.imdb.com/title/tt0120834/?ref_=fn_tt_tt_1,194.0,English,USA,PG-13,36000000,1999,6.8,2.35,846,-21621647,14378353
Mikael Håfström,267.0,114.0,101.0,Colin O'Donoghue,12000.0,33037754,Drama,Anthony Hopkins,The Rite,75864,19904,http://www.imdb.com/title/tt1161864/?ref_=fn_tt_tt_1,197.0,English,USA,PG-13,37000000,2011,6.0,2.35,23000,-3962246,33037754
Andrew Niccol,175.0,106.0,487.0,Xander Berkeley,685.0,12339633,Drama,Blair Underwood,Gattaca,220591,1942,http://www.imdb.com/title/tt0119177/?ref_=fn_tt_tt_1,641.0,English,USA,PG-13,36000000,1997,7.8,2.35,17000,-23660367,12339633
Andrew Bergman,63.0,95.0,31.0,Nathan Lane,944.0,2954405,Biography,Stockard Channing,Isn't She Great,1977,2928,http://www.imdb.com/title/tt0141399/?ref_=fn_tt_tt_1,64.0,English,USA,R,36000000,2000,5.3,1.85,133,-33045595,2954405
Kirk De Micco,85.0,81.0,16.0,Kenan Thompson,541.0,30105968,Adventure,Cheryl Hines,Space Chimps,8860,2268,http://www.imdb.com/title/tt0482603/?ref_=fn_tt_tt_1,45.0,English,USA,G,37000000,2008,4.5,2.35,279,-6894032,30105968
Chris Rock,44.0,95.0,0.0,Dylan Baker,1000.0,37788228,Comedy,Bernie Mac,Head of State,15046,4537,http://www.imdb.com/title/tt0325537/?ref_=fn_tt_tt_1,80.0,English,USA,PG-13,35200000,2003,5.4,1.85,638,2588228,37788228
Todd Phillips,334.0,108.0,480.0,Rob Riggle,14000.0,277313371,Comedy,Bradley Cooper,The Hangover,583341,17623,http://www.imdb.com/title/tt1119646/?ref_=fn_tt_tt_1,626.0,English,USA,R,35000000,2009,7.8,2.35,24000,242313371,277313371
Wilson Yip,78.0,105.0,25.0,Lynn Hung,461.0,2126511,Action,Mike Tyson,Ip Man 3,21912,615,http://www.imdb.com/title/tt2888046/?ref_=fn_tt_tt_1,45.0,Cantonese,Hong Kong,PG-13,36000000,2015,7.2,2.35,12000,-33873489,2126511
Jay Roach,199.0,95.0,116.0,Verne Troyer,45000.0,205399422,Action,Muse Watson,Austin Powers: The Spy Who Shagged Me,181225,47203,http://www.imdb.com/title/tt0145660/?ref_=fn_tt_tt_1,784.0,English,USA,PG-13,33000000,1999,6.6,2.35,0,172399422,205399422
Tim Burton,186.0,126.0,13000.0,Jack Palance,920.0,251188924,Action,Michael Gough,Batman,269033,2725,http://www.imdb.com/title/tt0096895/?ref_=fn_tt_tt_1,817.0,English,USA,PG-13,35000000,1989,7.6,1.85,12000,216188924,251188924
Roland Joffé,77.0,102.0,596.0,Dougray Scott,877.0,1068392,Biography,Jordi Mollà,There Be Dragons,3865,3497,http://www.imdb.com/title/tt1316616/?ref_=fn_tt_tt_1,53.0,English,Spain,PG-13,36000000,2011,5.9,2.35,2000,-34931608,1068392
Richard Donner,68.0,121.0,503.0,Nick Chinlund,808.0,144731527,Action,Rene Russo,Lethal Weapon 3,128010,1446,http://www.imdb.com/title/tt0104714/?ref_=fn_tt_tt_1,136.0,English,USA,R,35000000,1992,6.7,2.35,0,109731527,144731527
John Lee Hancock,261.0,129.0,102.0,Quinton Aaron,768.0,255950375,Biography,Catherine Dyer,The Blind Side,223127,3389,http://www.imdb.com/title/tt0878804/?ref_=fn_tt_tt_1,420.0,English,USA,PG-13,29000000,2009,7.7,1.85,38000,226950375,255950375
Robert Rodriguez,122.0,88.0,0.0,Cheech Marin,2000.0,112692062,Action,Alexa PenaVega,Spy Kids,84325,4499,http://www.imdb.com/title/tt0227538/?ref_=fn_tt_tt_1,205.0,English,USA,PG,35000000,2001,5.4,1.85,0,77692062,112692062
Seth Gordon,340.0,106.0,91.0,Lindsay Sloane,18000.0,117528646,Comedy,Kevin Spacey,Horrible Bosses,353442,18669,http://www.imdb.com/title/tt1499658/?ref_=fn_tt_tt_1,387.0,English,USA,R,35000000,2011,6.9,2.35,31000,82528646,117528646
Ethan Coen,493.0,110.0,1000.0,Jeff Bridges,13000.0,171031347,Adventure,Matt Damon,True Grit,240962,25964,http://www.imdb.com/title/tt1403865/?ref_=fn_tt_tt_1,724.0,English,USA,PG-13,38000000,2010,7.7,2.35,36000,133031347,171031347
David Frankel,208.0,109.0,64.0,Anne Hathaway,11000.0,124732962,Comedy,Meryl Streep,The Devil Wears Prada,286178,23923,http://www.imdb.com/title/tt0458352/?ref_=fn_tt_tt_1,631.0,English,USA,PG-13,35000000,2006,6.8,2.35,0,89732962,124732962
Robert Wise,134.0,143.0,338.0,Nichelle Nichols,12000.0,82300000,Adventure,Leonard Nimoy,Star Trek: The Motion Picture,63330,16007,http://www.imdb.com/title/tt0079945/?ref_=fn_tt_tt_1,405.0,English,USA,PG,35000000,1979,6.4,2.35,0,47300000,82300000
Seth Gordon,275.0,120.0,91.0,Eric Stonestreet,4000.0,134455175,Comedy,Jon Favreau,Identity Thief,97664,5826,http://www.imdb.com/title/tt2024432/?ref_=fn_tt_tt_1,232.0,English,USA,R,35000000,2013,5.7,2.35,17000,99455175,134455175
Martin Scorsese,120.0,128.0,17000.0,Robert Mitchum,22000.0,79100000,Crime,Robert De Niro,Cape Fear,127503,24006,http://www.imdb.com/title/tt0101540/?ref_=fn_tt_tt_1,261.0,English,USA,R,35000000,1991,7.3,2.35,0,44100000,79100000
Robert Luketic,144.0,123.0,126.0,Jim Sturgess,18000.0,81159365,Crime,Kevin Spacey,21,191470,25661,http://www.imdb.com/title/tt0478087/?ref_=fn_tt_tt_1,278.0,English,USA,PG-13,35000000,2008,6.8,2.35,0,46159365,81159365
Judd Apatow,332.0,129.0,0.0,Randall Park,492.0,110008260,Comedy,Amy Schumer,Trainwreck,94241,1450,http://www.imdb.com/title/tt3152624/?ref_=fn_tt_tt_1,309.0,English,Japan,R,35000000,2015,6.3,2.35,25000,75008260,110008260
Kevin Rodney Sullivan,104.0,105.0,8.0,Nicole Sullivan,1000.0,67962333,Comedy,Bernie Mac,Guess Who,33887,2689,http://www.imdb.com/title/tt0372237/?ref_=fn_tt_tt_1,160.0,English,USA,PG-13,35000000,2005,5.9,1.85,919,32962333,67962333
Anthony Minghella,116.0,162.0,333.0,Kristin Scott Thomas,14000.0,78651430,Drama,Colin Firth,The English Patient,142067,15912,http://www.imdb.com/title/tt0116209/?ref_=fn_tt_tt_1,457.0,English,USA,R,27000000,1996,7.4,1.85,0,51651430,78651430
Curtis Hanson,177.0,138.0,161.0,Matt McCoy,18000.0,64604977,Crime,Kevin Spacey,L.A. Confidential,414219,19129,http://www.imdb.com/title/tt0119488/?ref_=fn_tt_tt_1,625.0,English,USA,R,35000000,1997,8.3,2.35,11000,29604977,64604977
Mike Mitchell,127.0,100.0,31.0,Kelly Preston,947.0,63939454,Adventure,Michael Angarano,Sky High,61321,2968,http://www.imdb.com/title/tt0405325/?ref_=fn_tt_tt_1,217.0,English,USA,PG,35000000,2005,6.2,2.35,0,28939454,63939454
Frank Oz,83.0,90.0,0.0,Wilford Brimley,19000.0,63826569,Comedy,Tom Selleck,In & Out,32416,23504,http://www.imdb.com/title/tt0119360/?ref_=fn_tt_tt_1,138.0,English,USA,PG-13,35000000,1997,6.3,1.85,0,28826569,63826569
Roger Donaldson,97.0,108.0,79.0,Marg Helgenberger,900.0,60054449,Action,Natasha Henstridge,Species,61018,1715,http://www.imdb.com/title/tt0114508/?ref_=fn_tt_tt_1,140.0,English,USA,R,35000000,1995,5.8,2.35,0,25054449,60054449
Wes Craven,256.0,101.0,0.0,Lin Shaye,40000.0,26505000,Horror,Johnny Depp,A Nightmare on Elm Street,149285,42918,http://www.imdb.com/title/tt0087800/?ref_=fn_tt_tt_1,668.0,English,USA,X,1800000,1984,7.5,1.85,10000,24705000,26505000
Tarsem Singh,225.0,109.0,763.0,Jake Weber,812.0,61280963,Horror,Dylan Baker,The Cell,79877,2474,http://www.imdb.com/title/tt0209958/?ref_=fn_tt_tt_1,677.0,English,USA,R,33000000,2000,6.3,2.35,0,28280963,61280963
Randall Wallace,83.0,132.0,130.0,Anne Parillaud,29000.0,56876365,Action,Leonardo DiCaprio,The Man in the Iron Mask,125219,29265,http://www.imdb.com/title/tt0120744/?ref_=fn_tt_tt_1,244.0,English,USA,PG-13,35000000,1998,6.4,1.85,0,21876365,56876365
Randall Wallace,160.0,123.0,130.0,Kevin Connolly,826.0,59699513,Biography,Scott Glenn,Secretariat,20827,2259,http://www.imdb.com/title/tt1028576/?ref_=fn_tt_tt_1,136.0,English,USA,PG,35000000,2010,7.2,2.35,0,24699513,59699513
Kevin Munroe,191.0,87.0,14.0,Sarah Michelle Gellar,11000.0,54132596,Action,Chris Evans,TMNT,53786,16571,http://www.imdb.com/title/tt0453556/?ref_=fn_tt_tt_1,211.0,English,Hong Kong,PG,34000000,2007,6.3,2.35,0,20132596,54132596
Michael Tollin,74.0,109.0,19.0,Riley Smith,1000.0,52277485,Biography,Alfre Woodard,Radio,32370,4231,http://www.imdb.com/title/tt0316465/?ref_=fn_tt_tt_1,196.0,English,USA,PG,35000000,2003,6.9,1.85,0,17277485,52277485
Will Gluck,238.0,109.0,87.0,Justin Timberlake,15000.0,55802754,Comedy,Mila Kunis,Friends with Benefits,270228,20956,http://www.imdb.com/title/tt1632708/?ref_=fn_tt_tt_1,194.0,English,USA,R,35000000,2011,6.6,2.35,41000,20802754,55802754
Nicholas Stoller,177.0,92.0,89.0,Ike Barinholtz,17000.0,55291815,Comedy,Chloë Grace Moretz,Neighbors 2: Sorority Rising,28041,17860,http://www.imdb.com/title/tt4438848/?ref_=fn_tt_tt_1,111.0,English,USA,R,35000000,2016,6.0,2.35,0,20291815,55291815
John Lee Hancock,405.0,125.0,102.0,Ruth Wilson,15000.0,83299761,Biography,Tom Hanks,Saving Mr. Banks,117719,19809,http://www.imdb.com/title/tt2140373/?ref_=fn_tt_tt_1,306.0,English,USA,PG-13,35000000,2013,7.5,2.35,39000,48299761,83299761
Spike Lee,61.0,202.0,0.0,Delroy Lindo,18000.0,48169908,Biography,Denzel Washington,Malcolm X,63923,20143,http://www.imdb.com/title/tt0104797/?ref_=fn_tt_tt_1,156.0,English,USA,PG-13,33000000,1992,7.7,1.85,0,15169908,48169908
Judd Apatow,285.0,134.0,0.0,Maude Apatow,529.0,67523385,Comedy,Charlyne Yi,This Is 40,104005,1050,http://www.imdb.com/title/tt1758830/?ref_=fn_tt_tt_1,248.0,English,USA,R,35000000,2012,6.2,2.35,18000,32523385,67523385
Walt Becker,124.0,88.0,12.0,Bernie Mac,49000.0,49474048,Comedy,Robin Williams,Old Dogs,31191,53370,http://www.imdb.com/title/tt0976238/?ref_=fn_tt_tt_1,120.0,English,USA,PG,35000000,2009,5.4,1.85,0,14474048,49474048
Patrick Tatopoulos,164.0,92.0,148.0,Kevin Grevioux,978.0,45802315,Action,Craig Parker,Underworld: Rise of the Lycans,119974,2184,http://www.imdb.com/title/tt0834001/?ref_=fn_tt_tt_1,169.0,English,USA,R,35000000,2009,6.6,2.35,0,10802315,45802315
Ken Kwapis,120.0,91.0,42.0,Christine Taylor,49000.0,43792641,Comedy,Robin Williams,License to Wed,32157,52566,http://www.imdb.com/title/tt0762114/?ref_=fn_tt_tt_1,119.0,English,USA,PG-13,35000000,2007,5.3,2.35,913,8792641,43792641
